meanings,word,score
"分泌不全,ぶんぴつふぜん",hyposecretion,0
"ブードゥリアン,ぶーどぅりあん",I Walked with A Zombie,0
"物療医学,ぶつりょういがく",iatrophysics,0
"ブラブラしていること,ぶらぶらしていること",idleness,0
"無礼,ぶれい",impertinence,0
"武装集団,ぶそうしゅうだん",impi,0
"不作法,ぶさほう",impoliteness,0
"ブーム,ぶーむ",in-thing,0
"ブリトゥルブッシュ,ぶりとぅるぶっしゅ",incienso,0
"無礼,ぶれい",incivility,0
"物価上昇,ぶっかじょうしょう",increase in prices,0
"ブラウン神父の不信,ぶらうんしんぷのふしん",Incredulity of Father Brown,0
"文化内開花,ぶんかないかいか",inculturation,0
"文化的受肉,ぶんかてきじゅにく",inculturation,0
"文化受容,ぶんかじゅよう",inculturation,0
"文脈化,ぶんみゃくか",inculturation,0
"不作法,ぶさほう",indecency,0
"不作法,ぶさほう",indecorum,0
"無礼,ぶれい",indecorum,0
"不作法,ぶさほう",indelicacy,0
"物価スライド制,ぶっかすらいどせい",indexation,0
"侮辱,ぶじょく",indignity,0
"分割できないこと,ぶんかつできないこと",indivisibility,0
"不粋,ぶすい",inelegance,0
"不粋,ぶすい",inelegancy,0
"不器用さ,ぶきようさ",inexpertness,0
"分析画像,ぶんせきがぞう",infographic,0
"ブランデー・グラス,ぶらんでー・ぐらす",inhaler,0
"分離,ぶんり",injection,0
"分離地点,ぶんりちてん",injection,0
"ブラウン神父の童心,ぶらうんしんぷのどうしん",Innocence of Father Brown,0
"無難,ぶなん",innocuousness,0
"分離できないもの,ぶんりできないもの",inseparable,0
"部内者,ぶないしゃ",insider,0
"分割払いの1回分,ぶんかつはらいのいっかいぶん",installment,0
"文化財保存研究所,ぶんかざいほぞんけんきゅうしょ",Institute for the Preservation of Cultural Assets,0
"物理エネルギー研究所,ぶつりえねるぎーけんきゅうしょ",Institute of Physics and Power Engineering,0
"物理・電力工学研究所,ぶつり・でんりょくこうがくけんきゅうしょ",Institute of Physics and Power Engineering,0
"物理学研究所と物理学会,ぶつりがくけんきゅうしょとぶつりがっかい",Institute of Physics and the Physical Society,0
"ブラジル国家統計局,ぶらじるこっかとうけいきょく",Institution of Brasilian Geographical Statistics,0
"分離,ぶんり",insulation,0
"侮辱的言動,ぶじょくてきげんどう",insult,0
"侮辱,ぶじょく",insult,0
"無礼,ぶれい",insult,0
"文化人,ぶんかじん",intellectual,0
"文化財の保存および修復の研究のための国際センター,ぶんかざいのほぞんおよびしゅうふくのけんきゅうのためのこくさいせんたー",International Center for the Study of Preservation and Restoration of Cultural Property,0
"文化財保存国際研究所,ぶんかざいほぞんこくさいけんきゅうしょ",International Institute for Conservation of Historic and Artistic Works,0
"舞踏への招待,ぶとうへのしょうたい",Invitation To the Dance,0
"ブリテン島,ぶりてんしま",isle of Britain,0
"分離株,ぶんりかぶ",isolate,0
"部族,ぶぞく",iwi,0
"ブーツ脱ぎ器具,ぶーつぬぎきぐ",jack,0
"ブランデー,ぶらんでー",jack-a-dandy,0
"文化遺産国際協力センター,ぶんかいさんこくさいきょうりょくせんたー",Japan Center for International Cooperation in Conservation,0
"分子科学会,ぶんしかがくかい",Japan Society for Molecular Science,0
"文化財保存修復学会,ぶんかざいほぞんしゅうふくがっかい",Japan Society for the Conservation of Cultural Property,0
"舞踊学会,ぶようがっかい",Japanese Society for Dance Research,0
"武器技術共同委員会,ぶきぎじゅつきょうどういいんかい",Joint Military Technology Commission,0
"分泌物,ぶんぴぶつ",juice,2
"分泌液,ぶんぴつえき",juice,2
"分岐合流点,ぶんきごうりゅうてん",junction,6
"分岐駅,ぶんきえき",junction,6
"ブーメラン,ぶーめらん",kiley,0
"分野,ぶんや",kingdom,0
"不器用な人,ぶきようなにん",klutz,0
"不器用っぽい人,ぶきようっぽいにん",klutzoid,0
"ブルマー,ぶるまー",knickers,0
"文化闘争,ぶんかとうそう",Kulturkampf,0
"ブーメラン,ぶーめらん",kylie,0
"ブランド,ぶらんど",label,6
"ブエノスアイレス湖,ぶえのすあいれすみずうみ",Lago Buenos Aires,0
"ブラッチャノ湖,ぶらっちゃのみずうみ",Lago di Bracciano,0
"ブランカ湖,ぶらんかみずうみ",Laguna Blanca,0
"ブランチ湖,ぶらんちみずうみ",Lake Blanche,0
"ブルルス湖,ぶるるすみずうみ",Lake Burullus,0
"文体,ぶんたい",language,2
"豚脂,ぶたあぶら",lard,0
"分割払い,ぶんかつはらい",lay-by,0
"不精者,ぶしょうもの",lazybones,0
"部類,ぶるい",league,0
"文書課,ぶんしょか",Legal Affairs Division,0
"ブラック・サンダー・マウンテンの伝説,ぶらっく・さんだー・まうんてんのでんせつ",Legend of Black Thunder Mountain,0
"武器貸与,ぶきたいよ",lend-lease,0
"ブルーギル属,ぶるーぎるぞく",Lepomis,0
"侮辱,ぶじょく",lese-majesty,0
"侮辱,ぶじょく",leze-majesty,0
"文書による名誉毀損,ぶんしょによるめいよきそん",libel,0
"分泌刺激因子,ぶんぴつしげきいんし",liberins,0
"無遠慮,ぶえんりょ",liberty,2
"不作法,ぶさほう",liberty,2
"ぶしつけ,ぶしつけ",liberty,2
"文庫,ぶんこ",library,1
"文法,ぶんぽう",lint,0
"文学批評,ぶんがくひひょう",lit-crit,0
"文学性,ぶんがくせい",literariness,0
"文学趣味－－その養成法,ぶんがくしゅみ－－そのようせいほう",Literary Taste,0
"文語主義,ぶんごしゅぎ",literaryism,0
"文語的表現,ぶんごてきひょうげん",literaryism,0
"文学者,ぶんがくしゃ",literati,0
"文学,ぶんがく",literature,6
"文献,ぶんけん",literature,6
"文人,ぶんじん",litterateur,0
"文学者,ぶんがくしゃ",litterateur,0
"舞台,ぶたい",locale,0
"ブルーム湾,ぶるーむわん",Loch Broom,0
"物流の専門家,ぶつりゅうのせんもんか",logistician,0
"物流,ぶつりゅう",logistics,0
"物流政策課,ぶつりゅうせいさくか",Logistics Policy Division,0
"ぶらつく人,ぶらつくにん",loiterer,0
"ブルックリンの青春,ぶるっくりんのせいしゅん",Lord of Flatbush,0
"ブラブラしている人,ぶらぶらしているにん",lounger,0
"無骨者,ぶこつもの",lout,0
"ぶこつ者,ぶこつもの",lubber,0
"ぶきっちょ,ぶきっちょ",lug,0
"不器用な人,ぶきようなにん",lummox,0
"ブラジャー,ぶらじゃー",lung-hammock,0
"分解鏡,ぶんかいかがみ",Lunometer,0
"文化会館,ぶんかかいかん",lyceum,0
"文化活動後援団体,ぶんかかつどうこうえんだんたい",lyceum,0
"分娩,ぶんべん",lying-in,0
"部分,ぶぶん",machinery,0
"武力外交,ぶりょくがいこう",machtpolitik,0
"ブラーケルの小娘,ぶらーけるのこむすめ",Maid of Brakel,0
"文書,ぶんしょ",mail-out,0
"舞台化粧,ぶだいかしょう",makeup,0
"不器用,ぶきよう",maladdress,0
"不格好,ぶかっこう",malconformation,0
"部下,ぶか",man,0
"武装兵,ぶそうへい",man-at-arms,0
"文書課,ぶんしょか",Management and Co-ordination Division,0
"部長,ぶちょう",manager,3
"分列行進,ぶんれつこうしん",march-past,0
"ブランド,ぶらんど",marque,0
"分子増幅器,ぶんしぞうふくき",maser,0
"ブックマッチ,ぶっくまっち",matchbook,0
"物体,ぶったい",materia,0
"物質主義,ぶっしつしゅぎ",materialism,0
"物質主義者,ぶっしつしゅぎしゃ",materialist,0
"物質性,ぶっしつせい",materiality,0
"物資輸送局,ぶっしゆそうきょく",Materials Transportation Bureau,0
"物質,ぶっしつ",matter,4
"物質と記憶,ぶっしつときおく",Matter and Memory,0
"不器用な人,ぶきようなにん",meatball,0
"物質界,ぶっしつかい",meatspace,0
"文化情報関連産業課,ぶんかじょうほうかんれんさんぎょうか",Media and Content Industry Division,0
"分果,ぶんか",mericarp,0
"分裂組織,ぶんれつそしき",meristem,0
"部分割卵,ぶぶんわりたまご",meroblast,0
"部分を表す語,ぶぶんをあらわすご",meronym,0
"部分・全体関係,ぶぶん・ぜんたいかんけい",meronymy,0
"部分盲,ぶぶんもう",meropia,0
"分裂小体,ぶんれつしょうたい",merozoit,0
"部分的接合体,ぶぶんてきせつごうたい",merozygote,0
"物質交代,ぶっしつこうたい",metabolism,0
"ブタ肺虫属,ぶたはいむしぞく",Metastrongylus,0
"豚肉,ぶたにく",middling,0
"ブラブラすること,ぶらぶらすること",mike,0
"文化部,ぶんかぶ",Ministry of Culture,0
"不作法,ぶさほう",misbehavior,0
"文集,ぶんしゅう",miscellany,0
"分裂促進因子,ぶんれつそくしんいんし",mitogen,0
"部分,ぶぶん",moiety,0
"分子電子工学,ぶんしでんしこうがく",molectronics,0
"分子シミュレーション研究会,ぶんししみゅれーしょんけんきゅうかい",Molecular Simulation Society of Japan,0
"分子状,ぶんしじょう",molecularity,0
"分子性,ぶんしせい",molecularity,0
"分子,ぶんし",molecule,0
"分子電子工学,ぶんしでんしこうがく",moletronics,0
"ブルターニュ丘陵,ぶるたーにゅきゅうりょう",Monts de Bretagne,0
"ぶらつく人,ぶらつくにん",mooch,0
"ブス,ぶす",moose,0
"分割器,ぶんかつうつわ",morcellator,0
"ブラブラ歩くこと,ぶらぶらあるくこと",mosey,0
"ブルックリン物語,ぶるっくりんものがたり",Movie Movie,0
"ブルース山,ぶるーすやま",Mt. Bruce,0
"ブラー山,ぶらーやま",Mt. Buller,0
"分岐,ぶんき",multi-drop,0
"ブツブツ屋,ぶつぶつや",mumbler,0
"武器弾薬,ぶきだんやく",munition,0
"ブツブツ言うこと,ぶつぶついうこと",murmuration,0
"ブラック・ムスリムのメンバー,ぶらっく・むすりむのめんばー",Muslim,4
"部族,ぶぞく",nation,0
"物価所得委員会,ぶっかしょとくいいんかい",National Board for Prices and Incomes,0
"物質工学工業技術研究所,ぶっしつこうがくこうぎょうぎじゅつけんきゅうしょ",National Institute of Materials and Chemical Research,0
"文化財研究所,ぶんかざいけんきゅうしょ",National Research Institute for Cultural Properties,0
"ブルガリア共和国国家統計局,ぶるがりあきょうわこくこっかとうけいきょく",National Statistical Institute of the Republic of Bulgaria,0
"物質界,ぶっしつかい",nature,3
"ブリモドキ亜科,ぶりもどきあか",Naucratinae,0
"分割払い購入,ぶんかつはらいこうにゅう",never-never,0
"物々交換,ぶつぶつこうかん",niffer,0
"文化放送,ぶんかほうそう","Nippon Cultural Broadcasting, Inc.",0
"分離不可能性,ぶんりふかのうせい",non-detachability,0
"V字型の刻み目,ぶいじけいのきざみめ",notch,0
"ブコウスキー・ノート,ぶこうすきー・のーと",Notes of a Dirty Old Man,0
"分子,ぶんし",numerator,0
"ブス,ぶす",nutcracker,0
"無骨者,ぶこつもの",oaf,0
"物体,ぶったい",object,4
"物品入市税,ぶっぴんにゅうしぜい",octroi,0
"侮辱,ぶじょく",offense,0
"無礼,ぶれい",offense,0
"文化活動振興室,ぶんかかつどうしんこうしつ",Office for Cultural Activities Promotion,0
"文書情報管理室,ぶんしょじょうほうかんりしつ",Office for Document and Information Management,0
"文化財国際協力室,ぶんかざいこくさいきょうりょくしつ",Office for International Cooperation on Cultural Properties,0
"文化広報・地域連携室,ぶんかこうほう・ちいきれんけいしつ","Office for Press and Information, Promotion of the ""Power of Culture"" Campaign",0
"文化財保護調整室,ぶんかざいほごちょうせいしつ",Office for the Cultural Properties Protection,0
"武器貸与管理局,ぶきたいよかんりきょく",Office of Lend Lease Administration,0
"武器統制局,ぶきとうせいきょく",Office of Munition Control,0
"分派,ぶんぱ",offset,0
"分派,ぶんぱ",offshoot,0
"分裂子,ぶんれつこ",oidium,0
"ブタの鳴き声,ぶたのなきごえ",oink,0
"ブーブー,ぶーぶー",oink,0
"部分的無歯症,ぶぶんてきむはしょう",oligodontia,0
"不気味さ,ぶきみさ",ominousness,0
"ぶす,ぶす",one-bagger,0
"分泌物,ぶんぴぶつ",ooze,0
"舞踏記譜法,ぶとうきふほう",orchesography,0
"舞踊法,ぶようほう",orchestics,0
"分類,ぶんるい",ordination,0
"武器・化学課,ぶき・かがくか",Ordnance and Chemical Division,0
"武器学校,ぶきがっこう",Ordnance School,0
"侮辱,ぶじょく",outrage,0
"部外者,ぶがいしゃ",outside,0
"部外者,ぶがいしゃ",outsider,0
"無遠慮ななれなれしさ,ぶえんりょななれなれしさ",overfamiliarity,0
"分解修理,ぶんかいしゅうり",overhaul,0
"ブレーキ・パッド,ぶれーき・ぱっど",pad,0
"仏像,ぶつぞう",pagod,0
"仏塔,ぶっとう",pagoda,0
"ブラジルシタン,ぶらじるしたん",palisander,0
"武具一式,ぶぐいっしき",panoply,0
"文書,ぶんしょ",paper,3
"文鎮,ぶんちん",paperweight,0
"文書業務,ぶんしょぎょうむ",paperwork,0
"文箱,ぶんはこ",papeterie,0
"文具ケース,ぶんぐけーす",papeterie,0
"分配,ぶんぱい",parceling,0
"分割,ぶんかつ",parcellation,0
"部分,ぶぶん",part,3
"部品,ぶひん",part,3
"部,ぶ",part,3
"分冊,ぶんさつ",part,3
"部分民営化,ぶぶんみんえいか",part-privatization,0
"部分性愛,ぶぶんせいあい",partialism,0
"部分的であること,ぶぶんてきであること",partiality,0
"分詞,ぶんし",participle,0
"分割,ぶんかつ",parting,0
"分離,ぶんり",parting,0
"分配,ぶんぱい",partition,6
"分離,ぶんり",partition,6
"分割,ぶんかつ",partition,6
"分裂,ぶんれつ",partition,6
"分割,ぶんかつ",partitioning,0
"部分を示す語,ぶぶんをしめすご",partitive,0
"部分詞,ぶぶんし",partitive,0
"分割性,ぶんかつせい",partitivity,0
"分娩経過図,ぶんべんけいかず",partogram,0
"分娩促進剤,ぶんべんそくしんざい",parturifacient,0
"分娩,ぶんべん",partus,0
"部隊,ぶたい",party,1
"舞踏,ぶとう",pas,0
"ブラブラ歩き,ぶらぶらあるき",paseo,0
"分配,ぶんぱい",passout,0
"ブランカ山,ぶらんかやま",Pedra Branca,0
"文筆家,ぶんぴついえ",pen,0
"文体,ぶんたい",pen,0
"ブルペン,ぶるぺん",pen,0
"ぶら下がっていること,ぶらさがっていること",pendency,0
"文士,ぶんし",penman,0
"文筆家,ぶんぴついえ",penster,0
"部下,ぶか",people,1
"ブラブラ歩くこと,ぶらぶらあるくこと",perambulation,0
"部分,ぶぶん",percent,0
"豚足,ぶたあし",pettitoes,0
"文献学者,ぶんけんがくもの",philologist,0
"文献学,ぶんけんがく",philology,0
"分光写真器,ぶんこうしゃしんうつわ",photospectroscope,0
"物療医学,ぶつりょういがく",physiatrics,0
"物理教育研究委員会,ぶつりきょういくけんきゅういいんかい",Physical Science Study Committee,0
"物理主義,ぶつりしゅぎ",physicalism,0
"物理主義者,ぶつりしゅぎしゃ",physicalist,0
"物性,ぶっせい",physicality,0
"物理学者,ぶつりがくしゃ",physicist,6
"物理学,ぶつりがく",physics,4
"物理特性,ぶつりとくせい",physics,4
"物理療法家,ぶつりりょうほういえ",physio,0
"物理療法士,ぶつりりょうほうさむらい",physiotherapist,0
"物理吸着,ぶつりきゅうちゃく",physisorption,0
"部品,ぶひん",piece,2
"ブラッド・ピーセス／悪魔のチェーンソー,ぶらっど・ぴーせす／あくまのちぇーんそー",Pieces,0
"豚,ぶた",pig,0
"豚肉,ぶたにく",pig,0
"不作法な人,ぶさほうなにん",pig,0
"分類棚,ぶんるいたな",pigeonhole,0
"ブクブク太った女,ぶくぶくふとったおんな",pigger,0
"豚女,ぶたおんな",pigger,0
"豚小屋,ぶたこや",piggery,0
"豚肉,ぶたにく",pigmeat,0
"豚舎,ぶたしゃ",pigpen,0
"豚小屋,ぶたこや",pigpen,0
"豚の皮,ぶたのかわ",pigskin,0
"豚の食肉処理業者,ぶたのしょくにくしょりぎょうしゃ",pigsticker,0
"ブローチ,ぶろーち",pin,0
"ブス,ぶす",pitch,0
"舞台,ぶたい",platform,0
"武器プラットフォーム,ぶきぷらっとふぉーむ",platform,0
"ブコウスキー詩集－－指がちょっと血を流し始めるまでパーカッション楽器のように酔っぱらったピアノを弾け,ぶこうすきーししゅう－－ゆびがちょっとちをながしはじめるまでぱーかっしょんがっきのようによっぱらったぴあのをひけ",Play the Piano Drunk Like a Percussion Instrument until the Fingers Begin to Bleed a Bit,0
"文庫本,ぶんこぼん",pocketbook,0
"分極率,ぶんきょくりつ",polarizability,0
"分極,ぶんきょく",polarization,0
"分極化,ぶんきょくか",polarization,0
"ブユムシクイ亜科,ぶゆむしくいあか",Polioptilinae,0
"ブダイ,ぶだい",pollyfish,0
"分泌過多,ぶんぴつかた",polyrrhea,0
"豚肉,ぶたにく",porc,0
"豚肉,ぶたにく",pork,0
"豚のひき肉,ぶたのひきにく",porkburger,0
"部分,ぶぶん",portio,0
"部分,ぶぶん",portion,6
"分配する人,ぶんぱいするにん",portioner,0
"分配を受ける人,ぶんぱいをうけるにん",portioner,0
"ぶどう石,ぶどういし",prehnite,0
"分娩前,ぶんべんまえ",preparturient,0
"文書類,ぶんしょるい",present,6
"無遠慮,ぶえんりょ",presumption,0
"物価,ぶっか",price,3
"物価局,ぶっかきょく",Price Bureau,0
"物価調整委員会,ぶっかちょうせいいいんかい",Price Commission,0
"物価調整課,ぶっかちょうせいか",Price Coordination Division,0
"物価下降,ぶっかかこう",price fall,0
"物価政策課,ぶっかせいさくか",Price Policy Division,0
"物価対策課,ぶっかたいさくか",Price Policy Division,0
"物価調査課,ぶっかちょうさか",Price Research Division,0
"物価統計室,ぶっかとうけいしつ",Price Statistics Office,0
"ブラック・エース,ぶらっく・えーす",Prime Cut,0
"文芸批評の原理,ぶんげいひひょうのげんり",Principles of Literary Criticism,0
"分析結果,ぶんせきけっか",profile,0
"舞台前部,ぶたいぜんぶ",proscenium,0
"舞台,ぶたい",proscenium,0
"分度器,ぶんどき",protractor,0
"分野,ぶんや",province,6
"武勇,ぶゆう",prowess,0
"不作法,ぶさほう",puppyism,0
"武装商船,ぶそうしょうせん",Q-ship,0
"分量,ぶんりょう",quantity,5
"分量,ぶんりょう",quantum,0
"無事に過ごすこと,ぶじにすごすこと",quiet,2
"無事,ぶじ",quietism,0
"ブラッディ・ガン,ぶらっでぃ・がん",Quigley Down Under,0
"ブドウ園,ぶどうその",quinta,0
"分配高,ぶんぱいたか",quota,6
"ブルージーンズ・ジャーニー,ぶるーじーんず・じゃーにー",Rafferty And the Gold Dust Twins,0
"ブタクサ,ぶたくさ",ragweed,0
"分岐,ぶんき",ramification,0
"部類,ぶるい",rank,0
"ブドウの搾りかす,ぶどうのしぼりかす",rape,0
"分野,ぶんや",realm,0
"部門,ぶもん",realm,0
"ブランド再生,ぶらんどさいせい",rebrand,0
"文化用品課,ぶんかようひんか",Recreation and Miscellaneous Goods Division,0
"部位,ぶい",regio,0
"分布範囲,ぶんぷはんい",region,4
"部,ぶ",region,4
"部,ぶ",regionis,0
"舞台監督,ぶたいかんとく",regisseur,0
"文書係,ぶんしょかかり",registrar,0
"ぶり返し,ぶりかえし",relapse,0
"文芸復興,ぶんげいふっこう",Renaissance,0
"分裂,ぶんれつ",rent,4
"分配,ぶんぱい",repartition,0
"無頼漢,ぶらいかん",reprobate,0
"物件,ぶっけん",res,0
"文化財保存研究センター,ぶんかざいほぞんけんきゅうせんたー",Research Center for Conservation of Cultural Relics,0
"分解,ぶんかい",resolution,0
"分解能,ぶんかいのう",resolution,0
"分解性,ぶんかいせい",resolvability,0
"分解物,ぶんかいもの",resolvent,0
"部分染め,ぶぶんそめ",retouch,0
"部品,ぶひん",retrofit,0
"ブルース・ウィリスの逆襲,ぶるーす・うぃりすのぎゃくしゅう",Return of Bruno,0
"ブラックストーンの決闘,ぶらっくすとーんのけっとう",Return of the Bad Men,0
"ブルー・ラグーン,ぶるー・らぐーん",Return To the Blue Lagoon,0
"ブルーラグーン,ぶるーらぐーん",Return to the Blue Lagoon,0
"部外者,ぶがいしゃ",ring-in,0
"舞台監督,ぶたいかんとく",ringmaster,0
"物価上昇,ぶっかじょうしょう",rise in prices,0
"文書に機械的に署名する人,ぶんしょにきかいてきにしょめいするにん",robo-signer,0
"ブッポウソウ,ぶっぽうそう",roller,0
"ブレード・ウォーリアーズ,ぶれーど・うぉーりあーず",Roller Blade Warriors - taken By Force,0
"ブリュ物語,ぶりゅものがたり",Roman de Brut,0
"ブリタニアのローマ人,ぶりたにあのろーまにん",Roman-British,0
"ブリタニアのローマ人,ぶりたにあのろーまにん",Romano-British,0
"無骨者,ぶこつもの",roughneck,0
"無礼,ぶれい",rudeness,0
"不作法,ぶさほう",rudeness,0
"部分敷きのじゅうたん,ぶぶんしきのじゅうたん",rug,0
"ブツブツ言うこと,ぶつぶついうこと",rumbling,0
"ブレード,ぶれーど",runner,0
"ブルー・ランナー,ぶるー・らんなー",runner,0
"ブレード・サバイバー,ぶれーど・さばいばー",Runner,0
"武力による威嚇,ぶりょくによるいかく",saber-rattling,0
"物質主義者,ぶっしつしゅぎしゃ",Sadducee,0
"無事,ぶじ",safety,0
"無難なもの,ぶなんなもの",safety,0
"武士,ぶし",samurai,0
"ぶらつくこと,ぶらつくこと",saunter,0
"不作法者,ぶさほうもの",savage,0
"無礼さ,ぶれいさ",savageness,0
"ブラウン神父の醜聞,ぶらうんしんぷのしゅうぶん",Scandal of Father Brown,0
"ブダイ科,ぶだいか",Scaridae,0
"ブダイ科の魚,ぶだいかのさかな",scarus,0
"分散された状態,ぶんさんされたじょうたい",scatteration,0
"舞台,ぶたい",scene,0
"舞台装置,ぶたいそうち",scenery,0
"舞台美術,ぶたいびじゅつ",scenography,0
"分裂,ぶんれつ",schism,0
"分派,ぶんぱ",schism,0
"分裂生成,ぶんれつせいせい",schismogenesis,0
"分離果,ぶんりか",schizocarp,0
"分裂果,ぶんれつか",schizocarp,0
"分裂生殖,ぶんれつせいしょく",schizogamy,0
"分裂生殖,ぶんれつせいしょく",schizogenesis,0
"分裂菌,ぶんれつきん",schizomycete,0
"分裂菌類,ぶんれつきんるい",Schizomycete,0
"分裂体,ぶんれつからだ",schizont,0
"分裂言語症,ぶんれつげんごしょう",schizophasia,0
"分裂植物,ぶんれつしょくぶつ",schizophyte,0
"分裂気質,ぶんれつきしつ",schizothymia,0
"分裂小体,ぶんれつしょうたい",schizozoite,0
"不作法な人,ぶさほうなにん",schlub,0
"分割,ぶんかつ",scission,0
"分離,ぶんり",scission,0
"分裂,ぶんれつ",scissure,0
"分離,ぶんり",scissure,0
"ブラック・サルシファイ,ぶらっく・さるしふぁい",scorzonera,0
"豚肉,ぶたにく",scratching,0
"文芸創作ツアー,ぶんげいそうさくつあー",scriptotourism,0
"ブッシュに逃げ帰った家畜,ぶっしゅににげかえったかちく",scrubber,0
"ブランド名の検索,ぶらんどめいのけんさく",search for a brand name,0
"分離独立派,ぶんりどくりつは",secesh,0
"分離,ぶんり",secession,0
"分離派,ぶんりは",secession,0
"分離論の,ぶんりろんの",secessionism,0
"部下,ぶか",secondary,0
"ブラウン神父の秘密,ぶらうんしんぷのひみつ",Secret of Father Brown,0
"分泌物,ぶんぴぶつ",secreta,0
"分泌促進剤,ぶんぴつそくしんざい",secretagogue,0
"分泌,ぶんぴつ",secretion,0
"分泌促進物質,ぶんぴつそくしんぶっしつ",secretogogue,0
"分泌腺,ぶんぴつせん",secretor,0
"分泌者,ぶんぴつもの",secretor,0
"分泌腺,ぶんぴつせん",secretory,0
"分派,ぶんぱ",sect,0
"部分,ぶぶん",section,0
"部,ぶ",section,0
"部分に分けること,ぶぶんにわけること",sectionalization,0
"部門,ぶもん",sector,6
"部分半盲,ぶぶんはんもう",sectoranopia,0
"分離,ぶんり",secularization,0
"無事,ぶじ",security,3
"部分,ぶぶん",segment,5
"分割,ぶんかつ",segmentation,0
"分離した,ぶんりした",segregate,0
"分離,ぶんり",segregation,0
"分離主義者,ぶんりしゅぎしゃ",segregationist,0
"分離するための道具,ぶんりするためのどうぐ",segregator,0
"部分的まひ,ぶぶんてきまひ",semiparalysis,0
"文,ぶん",sentence,0
"分離可能性,ぶんりかのうせい",separability,0
"分離空間,ぶんりくうかん",separate space,0
"分離,ぶんり",separateness,0
"分離,ぶんり",separating,0
"分離,ぶんり",separation,0
"分類,ぶんるい",separation,0
"分離主義,ぶんりしゅぎ",separatism,0
"分離主義者,ぶんりしゅぎしゃ",separatist,0
"分離器,ぶんりき",separator,0
"分離帯,ぶんりたい",separator,0
"分離装置,ぶんりそうち",separator,0
"分離記号,ぶんりきごう",separator,0
"分離子,ぶんりこ",separator,0
"分離フィルター,ぶんりふぃるたー",separator-filter,0
"分割記号,ぶんかつきごう",separatrix,0
"ブリ属,ぶりぞく",Seriola,0
"部局,ぶきょく",service,0
"舞台装置,ぶたいそうち",setting,5
"分離,ぶんり",severance,7
"ブラインド,ぶらいんど",shaddock,0
"分身のような人,ぶんしんのようなにん",shadow,0
"ブコウスキーの酔いどれ紀行,ぶこうすきーのよいどれきこう",Shakespeare Never Did This,0
"分担金,ぶんたんきん",share,3
"分担率,ぶんたんりつ",share,3
"分配,ぶんぱい",share-out,0
"分配者,ぶんぱいもの",sharer,0
"分担すること,ぶんたんすること",sharing,0
"ブラブラ,ぶらぶら",shaughran,0
"ブラックリスト,ぶらっくりすと",shitlist,0
"ブユ科,ぶゆか",Simuliidae,0
"ブユ,ぶゆ",simulium,0
"分離,ぶんり",singulation,0
"侮辱,ぶじょく",skeez,0
"部隊長,ぶたいちょう",skipper,0
"ブラッドハウンド,ぶらっどはうんど",sleuthhound,0
"不器用な人,ぶきようなにん",slewfoot,0
"部分,ぶぶん",slice,0
"侮辱,ぶじょく",slight,0
"不精者,ぶしょうもの",slob,0
"ブラックソーン,ぶらっくそーん",sloe,0
"不精者,ぶしょうもの",slugabed,0
"ぶれ,ぶれ",slur,0
"ブッチュー,ぶっちゅー",smooch,0
"不精者,ぶしょうもの",snail,0
"ブランデー・グラス,ぶらんでー・ぐらす",snifter,0
"ブルガリア国会,ぶるがりあこっかい",Sobranje,0
"分析化学学会,ぶんせきかがくがっかい",Society for Analytical Chemistry,0
"物理研究協会,ぶつりけんきゅうきょうかい",Society for Physical Research,0
"文書保存者協会,ぶんしょほぞんものきょうかい",Society of American Archivists,0
"物理探査学会,ぶつりたんさがっかい",Society of Exploration Geophysicists of Japan,0
"物理学学生会,ぶつりがくがくせいかい",Society of Physics Students,0
"分離技術会,ぶんりぎじゅつかい","Society of Separation Process Engineers, Japan",0
"文法違反,ぶんぽういはん",solecism,0
"不作法,ぶさほう",solecism,0
"文法に違反する人,ぶんぽうにいはんするにん",solecist,0
"不作法者,ぶさほうもの",solecist,0
"分類,ぶんるい",sort,0
"部類,ぶるい",sortal,0
"分類,ぶんるい",sortation,0
"分類する人,ぶんるいするにん",sorter,0
"分類装置,ぶんるいそうち",sorter,0
"分類,ぶんるい",sorting,0
"分厚い雲,ぶあついくも",soup,0
"部品調達,ぶひんちょうたつ",sourcing,0
"ブコウスキーの「尾が北向けば」－－埋もれた人生の物語,ぶこうすきーの「おがきたむけば」－－うもれたじんせいのものがたり",South of No North,0
"ブス,ぶす",sow,0
"仏炎苞,ぶつえんほう",spathe,0
"物価問題等に関する特別委員会,ぶっかもんだいなどにかんするとくべついいんかい",Special Committee on Prices,0
"分化,ぶんか",specialization,0
"分光化学,ぶんこうかがく",spectrochemistry,0
"分光比色法,ぶんこうひしょくほう",spectrocolorimetry,0
"分光電気化学,ぶんこうでんきかがく",spectroelectrochemistry,0
"分光蛍光光度計,ぶんこうけいこうこうどけい",spectrofluorophotometer,0
"分光器,ぶんこううつわ",spectrograph,0
"分光写真機,ぶんこうしゃしんき",spectrograph,0
"分光学的な,ぶんこうがくてきな",spectrographic,0
"分光写真術,ぶんこうしゃしんじゅつ",spectrography,0
"分光太陽写真,ぶんこうたいようしゃしん",spectroheliogram,0
"分光太陽写真儀,ぶんこうたいようしゃしんぎ",spectroheliograph,0
"分光太陽波長計,ぶんこうたいようはちょうけい",spectroheliometer,0
"分光計,ぶんこうけい",spectrometer,0
